,farm,sim_id,T_nominal,R_recovery,beta_eff,R0,mean_S,mean_I,total_new_E
227,Farm3,27,0.15,0.0744079778218568,2.8864131064680827e-05,0.00038791715498283835,2168.276712328767,27.635616438356163,649
228,Farm3,28,0.0223143972780254,0.0721189381637073,3.156904385385722e-05,0.0004377358382925254,2187.654794520548,28.797260273972604,744
229,Farm3,29,0.0350780664532111,0.0576475403320497,2.6145243478195695e-05,0.0004535361496362057,2203.778082191781,34.605479452054794,743
230,Farm3,30,0.15,0.0693079393268057,2.944368318682359e-05,0.0004248241034549974,2217.621917808219,28.40821917808219,689
231,Farm3,31,0.0561272805092881,0.04,2.343612397176103e-05,0.0005859030992940257,1812.7671232876712,92.3917808219178,1397
232,Farm3,32,0.01,0.08,3.607238427750325e-05,0.0004509048034687906,2213.2575342465752,24.92876712328767,741
233,Farm3,33,0.01,0.08,3.597250618346339e-05,0.0004496563272932924,2213.3616438356166,24.04931506849315,718
234,Farm3,34,0.01,0.04,2.2323895647585553e-05,0.0005580973911896389,1873.158904109589,93.26849315068493,1387
235,Farm3,35,0.01,0.08,3.545687676893838e-05,0.0004432109596117297,2210.2438356164384,25.59178082191781,749
236,Farm3,36,0.01,0.08,3.615022494761053e-05,0.00045187781184513165,2189.8027397260275,24.745205479452054,733
237,Farm3,37,0.01,0.08,3.773843421543687e-05,0.00047173042769296087,2217.2575342465752,24.304109589041097,758
238,Farm3,38,0.0456097471938051,0.08,3.565594476088065e-05,0.0004456993095110081,2217.358904109589,24.454794520547946,721
239,Farm3,39,0.0632425857472617,0.04,2.286500223999798e-05,0.0005716250559999496,1823.0657534246575,91.52054794520548,1362
240,Farm3,40,0.0186254269898301,0.08,3.658996244753051e-05,0.0004573745305941314,2210.572602739726,24.734246575342464,747
241,Farm3,41,0.0726975116029322,0.0434246505154457,1.9572790851809508e-05,0.0004507299568213604,2204.150684931507,44.23013698630137,712
242,Farm3,42,0.01,0.04,1.8072067475326595e-05,0.00045180168688316487,2209.849315068493,50.23287671232877,745
243,Farm3,43,0.01,0.08,3.428364146831307e-05,0.00042854551835391335,2205.0383561643835,26.35890410958904,744
244,Farm3,44,0.01,0.04,2.3350020597564058e-05,0.0005837505149391014,1840.7123287671234,88.74520547945205,1362
245,Farm3,45,0.01,0.067003687322924,3.171605904472992e-05,0.0004733479650436923,2212.213698630137,28.980821917808218,756
246,Farm3,46,0.1489056862936296,0.061799613861633,3.255163588392106e-05,0.0005267287908433043,1817.4657534246576,62.41917808219178,1338
247,Farm3,47,0.01,0.0432947120891268,2.4937481179322866e-05,0.0005759936947492893,1867.7013698630137,83.97260273972603,1392
248,Farm3,48,0.15,0.0418991274172639,2.3225273886843054e-05,0.0005543140231906938,1824.0,92.46849315068494,1389
249,Farm3,49,0.15,0.0577116271031451,3.160822932005474e-05,0.0005476925691864992,1828.9424657534246,63.989041095890414,1331
250,Farm3,50,0.01,0.0410434987599872,2.229826701432564e-05,0.0005432837766760748,1875.0739726027398,91.33972602739726,1364
251,Farm3,51,0.01,0.04,2.296558784213727e-05,0.0005741396960534318,1884.1534246575343,89.71780821917808,1384
252,Farm3,52,0.0447355440309285,0.0456443172777234,2.5065007396885938e-05,0.0005491375244891407,1848.7150684931507,84.17534246575343,1388
253,Farm3,53,0.01,0.0454263785409358,2.511346091908368e-05,0.0005528387189494489,1845.9041095890411,82.9972602739726,1376
254,Farm3,54,0.0825332049346289,0.0759392884309868,3.1991751191635194e-05,0.00042128062894227825,2203.460273972603,26.46849315068493,695
255,Farm3,55,0.0375142359103612,0.0775371234248785,3.358023298220453e-05,0.00043308587549986406,2211.671232876712,26.553424657534247,738
256,Farm3,56,0.01,0.04,2.243095684010717e-05,0.0005607739210026793,1873.958904109589,90.45479452054795,1363
257,Farm3,57,0.15,0.076401665391719,3.128114529439905e-05,0.0004094301496442189,2207.917808219178,25.687671232876713,662
258,Farm3,58,0.0641973228418759,0.0484208756268667,2.660709533764117e-05,0.0005494963689355097,1804.805479452055,80.25479452054795,1391
259,Farm3,59,0.0559253362928872,0.0621039018960284,2.8615898066355636e-05,0.0004607745599344644,2204.895890410959,31.243835616438357,735
260,Farm3,60,0.01,0.0591197480516289,2.6789041230364477e-05,0.0004531318571751993,2241.53698630137,33.16164383561644,739
261,Farm3,61,0.1108828163057412,0.04697990020003,2.027265087698452e-05,0.0004315175381528711,2203.7671232876714,41.23013698630137,685
262,Farm3,62,0.0523799929616956,0.0715733860104754,3.1493199654663236e-05,0.0004400127115692686,2200.104109589041,27.208219178082192,706
263,Farm3,63,0.0730046433046484,0.0774282550326488,3.461999166327489e-05,0.0004471234906259587,2152.3561643835615,25.673972602739727,719
264,Farm3,64,0.01,0.0436710222274503,2.478103411954195e-05,0.0005674479976785461,1930.0767123287671,80.61369863013698,1383
265,Farm3,65,0.0341072916408749,0.0457043786131408,2.6288178561296642e-05,0.0005751785574815438,1848.3068493150686,82.12876712328767,1421
266,Farm3,66,0.01,0.0783234636862346,3.628990405294075e-05,0.0004633337488535855,2189.104109589041,25.465753424657535,758
267,Farm3,67,0.01,0.04,2.3019419080500348e-05,0.0005754854770125087,1888.2027397260274,91.09041095890412,1407
268,Farm3,68,0.01,0.0671013444305649,3.0382281620161634e-05,0.0004527820102263465,2179.441095890411,29.345205479452055,729
269,Farm3,69,0.0868591810341208,0.0480301999862029,2.054563036310373e-05,0.0004277648306483347,2195.619178082192,42.51780821917808,714
270,Farm3,70,0.0310605493495885,0.0621239776179439,2.7589575563585964e-05,0.00044410510436500105,2229.2356164383564,32.85479452054795,751
271,Farm3,71,0.01,0.0414111248730113,2.356052482265607e-05,0.0005689419182624297,1844.3068493150686,90.13150684931507,1398
272,Farm3,72,0.0249692995133967,0.0544815221819568,3.0202286629295063e-05,0.000554358347926216,1842.5123287671233,70.25753424657535,1385
273,Farm3,73,0.010258914021774,0.0530699912550164,2.5107330412228457e-05,0.00047309844638150763,2207.317808219178,35.57260273972603,733
274,Farm3,74,0.0106870535762112,0.0685879290343273,2.9681590535341455e-05,0.00043275239467408666,2199.0109589041094,30.0986301369863,734
275,Farm3,75,0.1258189295958435,0.0703474998899634,2.943283538486319e-05,0.0004183920598585824,2189.2876712328766,27.953424657534246,673
276,Farm3,76,0.0103912697219028,0.0798727076168692,3.269587932104289e-05,0.00040934983045619815,2337.9835616438354,13.509589041095891,377
277,Farm3,77,0.0502595392468097,0.0667585707514197,2.8850109578034912e-05,0.00043215589029699806,2188.142465753425,30.265753424657536,716
278,Farm3,78,0.0108448570114926,0.0580279830333937,2.6392025108103907e-05,0.00045481548260803645,2219.860273972603,34.446575342465756,753
279,Farm3,79,0.0101208314981395,0.0721057303493216,3.192235794195784e-05,0.0004427159642833876,2227.909589041096,27.991780821917807,742
280,Farm3,80,0.0509214934365126,0.077265576941586,3.350651071934157e-05,0.0004336537957216448,2190.082191780822,26.243835616438357,721
281,Farm3,81,0.0386313350621637,0.06644194423154,3.0585555268098367e-05,0.0004603350431997052,2196.8876712328765,29.39178082191781,737
282,Farm3,82,0.0106226385201386,0.0400334492435662,2.2893044199540193e-05,0.0005718479079895757,1887.0931506849315,88.54246575342465,1368
283,Farm3,83,0.0239469674936148,0.0724654903429655,3.329045818234631e-05,0.0004593974045409595,2188.805479452055,27.561643835616437,750
284,Farm3,84,0.0101363375263995,0.0622292012228675,2.7520838003931124e-05,0.00044224957838311416,2217.460273972603,32.58904109589041,739
285,Farm3,85,0.0368470937319642,0.0453018814990512,1.970190532766166e-05,0.00043490258408084655,2193.3616438356166,45.43835616438356,732
286,Farm3,86,0.010646722750896,0.0743809617126777,3.385731115971361e-05,0.0004551878650144271,2370.8712328767124,12.665753424657535,369
287,Farm3,87,0.0100958022665963,0.054777513964277,2.667055814889838e-05,0.0004868888019688427,2207.772602739726,34.59178082191781,757
288,Farm3,88,0.010240548937274,0.074564596731113,3.3265106042010914e-05,0.0004461246690834799,2224.512328767123,27.378082191780823,754
289,Farm3,89,0.0103585033290566,0.053760919527313,2.9525986635712992e-05,0.0005492091075695319,1872.7369863013698,70.13424657534246,1395
290,Farm3,90,0.0102236981977109,0.0538018268666024,2.5445860833471998e-05,0.00047295533098835294,2193.646575342466,34.88493150684931,727
291,Farm3,91,0.0101756349902349,0.0601090772969073,3.3902223252084816e-05,0.0005640117063289064,1858.6082191780822,60.33972602739726,1363
292,Farm3,92,0.0233554397982307,0.0546398773595546,2.6814350752583446e-05,0.0004907469058931655,2217.0164383561646,33.69041095890411,745
293,Farm3,93,0.0537529794664354,0.071468451634268,3.970526942298614e-05,0.0005555635880594353,1817.4986301369863,54.558904109589044,1406
294,Farm3,94,0.0268339518936382,0.0602469792869301,2.730228681115789e-05,0.00045317270897730823,2187.512328767123,32.81095890410959,731
295,Farm3,95,0.0101969862071434,0.0500089847015426,2.6327737356175884e-05,0.0005264601453779118,1882.676712328767,77.46849315068494,1376
296,Farm3,96,0.0100412546188631,0.0731890718472391,3.203488720429635e-05,0.0004377004161380794,2221.5095890410958,27.926027397260274,740
297,Farm3,97,0.01008547989746,0.0653843344201127,2.827012224394634e-05,0.0004323684334278433,2205.1013698630136,32.78904109589041,761
298,Farm3,98,0.0103412096841105,0.0561906107507331,3.0926770587761374e-05,0.0005503903619228392,1905.5068493150684,65.92602739726027,1385
299,Farm3,99,0.0503081838642593,0.0689113831042504,3.185306658825381e-05,0.00046223229245110216,2196.194520547945,28.235616438356164,739
300,Farm4,0,0.0929982465515025,0.0737706299432407,3.3203196324201755e-05,0.00045008692957818546,1986.1178082191782,24.46301369863014,601
301,Farm4,1,0.0972989175500361,0.0553752682917079,2.32541295589123e-05,0.0004199370996527426,1971.2383561643835,34.704109589041096,593
302,Farm4,2,0.0481718812412158,0.059106604692854,2.9603670590750455e-05,0.0005008521593244138,1991.6520547945206,28.561643835616437,627
303,Farm4,3,0.0649898714541161,0.0734431505414951,3.530905981678217e-05,0.0004807672268475558,1994.123287671233,24.66849315068493,644
304,Farm4,4,0.0615538155776767,0.0782862063581218,3.6252453841548826e-05,0.00046307587923869066,1987.8383561643836,23.621917808219177,633
305,Farm4,5,0.0763051263383194,0.0720364300791857,3.4233856027628945e-05,0.00047522976902100153,1982.2109589041097,24.317808219178083,616
306,Farm4,6,0.1108885716616283,0.0632807916830043,2.8015412831784866e-05,0.0004427159029887601,1987.6739726027397,27.931506849315067,579
307,Farm4,7,0.0248270650062909,0.0589440167738663,2.9488200056727067e-05,0.0005002746957313078,1963.7780821917809,29.816438356164383,645
308,Farm4,8,0.040317049619412,0.045408726936218,2.850965852904742e-05,0.0006278453604104041,1637.2246575342465,73.5123287671233,1228
309,Farm4,9,0.0411249943552222,0.0554595592450344,2.73029669252455e-05,0.0004923040733990342,2009.123287671233,31.473972602739725,641
310,Farm4,10,0.01,0.04,2.566433403644286e-05,0.0006416083509110715,1669.9698630136986,82.9972602739726,1248
311,Farm4,11,0.0403790798845558,0.0550761619223974,2.5756975958503133e-05,0.0004676610544284993,1986.0575342465754,33.46027397260274,639
312,Farm4,12,0.01,0.08,4.154144429295482e-05,0.0005192680536619352,1986.1753424657534,21.41917808219178,657
313,Farm4,13,0.01,0.04,2.4499664382214334e-05,0.0006124916095553584,1683.8821917808218,86.3972602739726,1242
314,Farm4,14,0.1073958452121784,0.0738797507678386,3.0421561363622415e-05,0.0004117713046869881,1964.2410958904109,25.73972602739726,575
315,Farm4,15,0.01,0.08,3.797879503829807e-05,0.00047473493797872587,1983.8438356164384,23.413698630136988,659
316,Farm4,16,0.0246095040966104,0.0635869668584863,3.0494283087759204e-05,0.00047956813470321146,2005.0821917808219,28.882191780821916,657
317,Farm4,17,0.1027905729022721,0.0567281852699008,2.6197679864085192e-05,0.0004618106456154402,1981.6438356164383,30.446575342465753,589
318,Farm4,18,0.0843771079562317,0.0426345116479733,2.5476195703228865e-05,0.0005975486693405087,1630.813698630137,81.4931506849315,1215
319,Farm4,19,0.0172043500407482,0.04,1.9741347817035223e-05,0.0004935336954258806,1970.5808219178082,44.44931506849315,643
320,Farm4,20,0.15,0.08,3.677026847863534e-05,0.00045962835598294176,2001.805479452055,22.016438356164382,601
321,Farm4,21,0.01,0.08,3.877327337013099e-05,0.0004846659171266374,2004.8027397260273,23.383561643835616,675
322,Farm4,22,0.01,0.04,2.403623128193253e-05,0.0006009057820483133,1635.4191780821918,87.38356164383562,1221
323,Farm4,23,0.01,0.08,4.061061275037026e-05,0.0005076326593796282,2007.8794520547945,22.252054794520546,675
324,Farm4,24,0.01,0.08,3.815526419776334e-05,0.00047694080247204175,2142.7561643835616,10.147945205479452,300
325,Farm4,25,0.01,0.08,3.83030744753335e-05,0.00047878843094166875,2015.1068493150685,23.386301369863013,671
326,Farm4,26,0.0621146488502139,0.08,3.7889644099750765e-05,0.0004736205512468846,1982.2712328767122,22.561643835616437,631
327,Farm4,27,0.01,0.08,3.748442474454617e-05,0.0004685553093068271,1991.304109589041,24.057534246575344,668
328,Farm4,28,0.0175785014241908,0.08,3.935391336919612e-05,0.0004919239171149515,1991.1342465753426,22.624657534246577,662
329,Farm4,29,0.01,0.08,3.9256381419960576e-05,0.0004907047677495072,1993.986301369863,22.75890410958904,665
330,Farm4,30,0.01,0.08,3.8302406557372004e-05,0.00047878008196715,1975.8986301369864,22.931506849315067,647
331,Farm4,31,0.01,0.08,3.8371215407379904e-05,0.00047964019259224877,2025.4465753424658,22.980821917808218,663
332,Farm4,32,0.15,0.0516663967904398,2.2063418143536718e-05,0.00042703613013747593,1972.3205479452056,34.48219178082192,560
333,Farm4,33,0.01,0.04,2.5209714704064433e-05,0.0006302428676016108,1712.9506849315069,81.95616438356164,1247
334,Farm4,34,0.0275597963312062,0.08,4.0308015929126095e-05,0.0005038501991140762,1975.6191780821919,21.553424657534247,643
335,Farm4,35,0.0743149531843235,0.0536230485573569,3.186820979501296e-05,0.0005943005974553222,1696.8328767123287,62.43013698630137,1190
336,Farm4,36,0.01,0.04,2.3960772955092423e-05,0.0005990193238773106,1762.372602739726,84.65753424657534,1257
337,Farm4,37,0.01,0.04,2.1088258648931586e-05,0.0005272064662232897,1978.6164383561643,43.487671232876714,674
338,Farm4,38,0.01,0.04,2.5667963170817964e-05,0.0006416990792704491,1717.8602739726027,77.35342465753425,1211
339,Farm4,39,0.01,0.04,2.557906960859095e-05,0.0006394767402147737,1680.0821917808219,82.76986301369863,1256
340,Farm4,40,0.01,0.04,2.4774626310355524e-05,0.0006193656577588881,1715.7095890410958,81.71506849315068,1232
341,Farm4,41,0.01,0.04,2.1593711682854394e-05,0.0005398427920713598,2001.4493150684932,42.52328767123288,681
342,Farm4,42,0.01,0.04,2.4743256572538782e-05,0.0006185814143134695,1713.4438356164383,83.76712328767124,1251
343,Farm4,43,0.01,0.04,2.3798004211619983e-05,0.0005949501052904995,1703.0109589041097,87.74794520547945,1253
344,Farm4,44,0.01,0.04,2.426619448289199e-05,0.0006066548620722998,1672.3260273972603,86.82739726027397,1241
345,Farm4,45,0.01,0.04,2.512259321016819e-05,0.0006280648302542047,1724.0739726027398,81.54520547945205,1245
346,Farm4,46,0.01,0.08,3.899774585784778e-05,0.00048747182322309723,1997.6,22.24931506849315,646
347,Farm4,47,0.01,0.08,3.778546273022296e-05,0.000472318284127787,1995.772602739726,23.517808219178082,660
348,Farm4,48,0.01,0.08,3.752531535215885e-05,0.0004690664419019857,1994.2876712328766,23.534246575342465,659
349,Farm4,49,0.01,0.08,3.635003639983078e-05,0.0004543754549978847,2092.964383561644,11.553424657534247,322
350,Farm4,50,0.01,0.08,3.877222975030336e-05,0.00048465287187879195,2011.9698630136986,22.96712328767123,668
351,Farm4,51,0.01,0.08,3.8769639209623154e-05,0.0004846204901202894,2031.5205479452054,23.279452054794522,678
352,Farm4,52,0.01,0.04,2.4804082646798745e-05,0.0006201020661699686,1710.5068493150684,81.33424657534246,1226
353,Farm4,53,0.01,0.04,2.595939945620009e-05,0.0006489849864050022,1705.9369863013699,76.81369863013698,1206
354,Farm4,54,0.01,0.08,3.797308502920782e-05,0.00047466356286509774,2122.671232876712,10.169863013698631,301
355,Farm4,55,0.01,0.08,4.141424351949337e-05,0.0005176780439936671,2002.454794520548,20.76986301369863,642
356,Farm4,56,0.01,0.08,3.865207680399217e-05,0.0004831509600499021,1985.5863013698631,22.7013698630137,651
357,Farm4,57,0.01,0.08,3.9913895839745344e-05,0.0004989236979968168,1980.2739726027398,22.10958904109589,654
358,Farm4,58,0.01,0.08,3.937454439317325e-05,0.0004921818049146656,2008.7753424657535,22.126027397260273,654
359,Farm4,59,0.01,0.08,3.96794814932253e-05,0.0004959935186653162,1989.5287671232877,22.85753424657534,675
360,Farm4,60,0.01,0.08,3.771047547821208e-05,0.00047138094347765096,2011.1397260273973,23.660273972602738,667
361,Farm4,61,0.01,0.08,3.970558129335285e-05,0.0004963197661669106,1987.454794520548,22.257534246575343,654
362,Farm4,62,0.01,0.08,3.750133630327325e-05,0.00046876670379091565,1973.2219178082191,23.980821917808218,663
363,Farm4,63,0.01,0.08,3.736498224790157e-05,0.0004670622780987696,2103.895890410959,10.553424657534247,305
364,Farm4,64,0.01,0.08,3.8932723489270656e-05,0.00048665904361588317,2007.8602739726027,22.71232876712329,662
365,Farm4,65,0.01,0.08,3.8937719204405195e-05,0.0004867214900550649,1991.164383561644,23.389041095890413,677
366,Farm4,66,0.01,0.04,2.5759069056591248e-05,0.0006439767264147812,1726.86301369863,77.08493150684932,1209
367,Farm4,67,0.01,0.08,3.748278311589733e-05,0.00046853478894871663,2021.6931506849314,23.471232876712328,662
368,Farm4,68,0.01,0.08,3.9453137479231554e-05,0.0004931642184903944,1989.4301369863015,22.45205479452055,657
369,Farm4,69,0.01,0.04,2.4998350831937886e-05,0.0006249587707984471,1698.6712328767123,79.7972602739726,1210
370,Farm4,70,0.01,0.04,2.5145739165673267e-05,0.0006286434791418317,1691.3753424657534,81.87123287671233,1244
371,Farm4,71,0.01,0.08,3.7660626298703697e-05,0.0004707578287337962,2129.884931506849,10.386301369863014,303
372,Farm4,72,0.01,0.08,3.948372470275993e-05,0.0004935465587844991,2002.8849315068494,22.747945205479454,671
373,Farm4,73,0.01,0.04,2.5573122258939864e-05,0.0006393280564734965,1729.1890410958904,78.98904109589041,1221
374,Farm4,74,0.01,0.08,4.011925965057579e-05,0.0005014907456321974,1994.3972602739725,22.18082191780822,662
375,Farm4,75,0.01,0.08,4.143123166803865e-05,0.0005178903958504832,1974.5342465753424,21.18082191780822,648
376,Farm4,76,0.01,0.04,2.3516630092725493e-05,0.0005879157523181373,1723.7945205479452,87.25205479452055,1257
377,Farm4,77,0.01,0.04,2.5024226694941786e-05,0.0006256056673735447,1710.8082191780823,80.92328767123287,1219
378,Farm4,78,0.01,0.04,2.5442077713690912e-05,0.0006360519428422728,1680.7972602739726,81.79178082191781,1236
379,Farm4,79,0.01,0.04,2.476215424625869e-05,0.0006190538561564673,1683.8219178082193,85.16164383561645,1247
380,Farm4,80,0.01,0.04,2.3368677990904725e-05,0.0005842169497726181,1713.5123287671233,84.48219178082192,1207
381,Farm4,81,0.01,0.04,2.5133794763820885e-05,0.0006283448690955221,1691.468493150685,83.86575342465754,1251
382,Farm4,82,0.01,0.04,2.3262843370211275e-05,0.0005815710842552819,1709.8246575342466,87.02465753424657,1224
383,Farm4,83,0.01,0.04,2.5395529861181335e-05,0.0006348882465295333,1682.2520547945205,84.44931506849315,1266
384,Farm4,84,0.01,0.04,2.453018237762972e-05,0.000613254559440743,1696.676712328767,86.0986301369863,1262
385,Farm4,85,0.01,0.04,2.5206313365999808e-05,0.0006301578341499952,1729.1342465753426,79.95068493150686,1224
386,Farm4,86,0.01,0.04,2.1036967025630124e-05,0.0005259241756407531,1982.9095890410958,42.31506849315068,655
387,Farm4,87,0.01,0.04,2.646832730897272e-05,0.000661708182724318,1699.4876712328767,79.15068493150685,1261
388,Farm4,88,0.01,0.04,1.9912877203122317e-05,0.0004978219300780579,1997.8712328767124,46.082191780821915,679
389,Farm4,89,0.01,0.04,2.1122148954445897e-05,0.0005280537238611475,1990.945205479452,43.84931506849315,683
390,Farm4,90,0.01,0.04,2.499967472907487e-05,0.0006249918682268718,1691.8575342465754,84.91780821917808,1272
391,Farm4,91,0.01,0.04,2.0198320496145182e-05,0.0005049580124036296,2001.545205479452,44.97808219178082,673
392,Farm4,92,0.01,0.04,2.0314357547207423e-05,0.0005078589386801856,1972.3479452054794,44.99178082191781,669
393,Farm4,93,0.01,0.04,2.4003077633774294e-05,0.0006000769408443573,1709.6027397260275,85.76712328767124,1246
394,Farm4,94,0.01,0.08,4.9187753482098155e-05,0.0006148469185262269,1709.0602739726028,41.175342465753424,1221
395,Farm4,95,0.01,0.04,2.089612672585258e-05,0.0005224031681463145,1954.6931506849314,42.97808219178082,655
396,Farm4,96,0.01,0.04,2.365084578115103e-05,0.0005912711445287758,1727.66301369863,87.37260273972603,1257
397,Farm4,97,0.01,0.04,2.417985170850657e-05,0.0006044962927126643,1728.4191780821918,84.81369863013698,1251
398,Farm4,98,0.01,0.04,2.471476523731459e-05,0.0006178691309328648,1696.4520547945206,82.46301369863014,1223
399,Farm4,99,0.01,0.04,2.4339961104742154e-05,0.0006084990276185538,1728.9479452054795,81.53150684931506,1220
